activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
363376,17738751,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)cc1,,,CHEMBL3886505,,2016.0,"{'bei': '10.39', 'le': '0.19', 'lle': '-0.16', 'sei': '5.38'}",CHEMBL3958953,,CHEMBL3958953,7.82,False,http://www.openphacts.org/units/Nanomolar,2860574,=,37,True,=,,IC50,nM,,15.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,15.0
363377,17738752,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(OCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,,,CHEMBL3886505,,2016.0,"{'bei': '11.00', 'le': '0.20', 'lle': '0.59', 'sei': '5.01'}",CHEMBL3927937,,CHEMBL3927937,8.30,False,http://www.openphacts.org/units/Nanomolar,2860575,=,37,True,=,,IC50,nM,,5.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,5.0
363378,17738753,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(OCCN6CCOCC6)c5c4)n3)c3ccccc23)cc1,,,CHEMBL3886505,,2016.0,"{'bei': '10.11', 'le': '0.19', 'lle': '-0.12', 'sei': '4.69'}",CHEMBL3950258,,CHEMBL3950258,7.77,False,http://www.openphacts.org/units/Nanomolar,2860576,=,37,True,=,,IC50,nM,,17.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,17.0
363379,17738754,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N(C)C)c5c4)n3)c3ccccc23)cc1,,,CHEMBL3886505,,2016.0,"{'bei': '11.37', 'le': '0.21', 'lle': '0.21', 'sei': '4.82'}",CHEMBL3922538,,CHEMBL3922538,7.92,False,http://www.openphacts.org/units/Nanomolar,2860577,=,37,True,=,,IC50,nM,,12.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,12.0
363380,17738755,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N(C)C)c5c4)n3)c3ccccc23)cc1,,,CHEMBL3886505,,2016.0,"{'bei': '10.54', 'le': '0.19', 'lle': '-0.39', 'sei': '4.56'}",CHEMBL3975188,,CHEMBL3975188,7.50,False,http://www.openphacts.org/units/Nanomolar,2860578,=,37,True,=,,IC50,nM,,32.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,32.0
363381,17738756,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '10.14', 'le': '0.18', 'lle': '-1.75', 'sei': '5.04'}",CHEMBL3949262,,CHEMBL3949262,7.16,False,http://www.openphacts.org/units/Nanomolar,2860579,=,37,True,=,,IC50,nM,,70.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,70.0
363382,17738757,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '10.66', 'le': '0.19', 'lle': '-0.75', 'sei': '4.86'}",CHEMBL3966684,,CHEMBL3966684,7.54,False,http://www.openphacts.org/units/Nanomolar,2860580,=,37,True,=,,IC50,nM,,29.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,29.0
363383,17738758,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '9.96', 'le': '0.18', 'lle': '0.01', 'sei': '4.79'}",CHEMBL3936935,,CHEMBL3936935,7.51,False,http://www.openphacts.org/units/Nanomolar,2860581,=,37,True,=,,IC50,nM,,31.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,31.0
363384,17738759,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)c3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '12.02', 'le': '0.22', 'lle': '0.39', 'sei': '6.06'}",CHEMBL3925985,,CHEMBL3925985,8.70,False,http://www.openphacts.org/units/Nanomolar,2860582,=,37,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
363385,17738760,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)c3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '10.38', 'le': '0.19', 'lle': '-0.83', 'sei': '5.34'}",CHEMBL3965728,,CHEMBL3965728,7.66,False,http://www.openphacts.org/units/Nanomolar,2860583,=,37,True,=,,IC50,nM,,22.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,22.0
363386,17738761,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '11.17', 'le': '0.20', 'lle': '0.39', 'sei': '5.18'}",CHEMBL3893816,,CHEMBL3893816,8.10,False,http://www.openphacts.org/units/Nanomolar,2860584,=,37,True,=,,IC50,nM,,8.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,8.0
363387,17738762,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '10.77', 'le': '0.20', 'lle': '0.08', 'sei': '5.09'}",CHEMBL3920935,,CHEMBL3920935,7.96,False,http://www.openphacts.org/units/Nanomolar,2860585,=,37,True,=,,IC50,nM,,11.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,11.0
363388,17738763,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,,,CHEMBL3886505,,2016.0,"{'bei': '11.04', 'le': '0.20', 'lle': '0.14', 'sei': '5.22'}",CHEMBL3915395,,CHEMBL3915395,8.15,False,http://www.openphacts.org/units/Nanomolar,2860586,=,37,True,=,,IC50,nM,,7.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,7.0
363389,17738764,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,,,CHEMBL3886505,,2016.0,"{'bei': '9.75', 'le': '0.18', 'lle': '-0.85', 'sei': '4.69'}",CHEMBL3898242,,CHEMBL3898242,7.34,False,http://www.openphacts.org/units/Nanomolar,2860587,=,37,True,=,,IC50,nM,,46.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,46.0
363390,17738765,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)c3)c3ccccc23)c1,,,CHEMBL3886505,,2016.0,"{'bei': '10.23', 'le': '0.19', 'lle': '-1.98', 'sei': '5.08'}",CHEMBL3920172,,CHEMBL3920172,7.13,False,http://www.openphacts.org/units/Nanomolar,2860588,=,37,True,=,,IC50,nM,,74.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,74.0
363391,17738766,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN(C)C)cc4)c4ccccc34)ccn2)cc2cn[nH]c12,,,CHEMBL3886505,,2016.0,,CHEMBL3892167,,CHEMBL3892167,,False,http://www.openphacts.org/units/Nanomolar,2860589,<,37,True,<,,IC50,nM,,1.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1.0
363392,17738767,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CCC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '9.49', 'le': '0.17', 'lle': '-1.48', 'sei': '5.49'}",CHEMBL3958095,,CHEMBL3958095,7.01,False,http://www.openphacts.org/units/Nanomolar,2860590,=,37,True,=,,IC50,nM,,98.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,98.0
363393,17738768,[],CHEMBL3887918,"p38 MAPKα Enzyme Inhibition Assay: The inhibitory activities of test compounds against the p38 MAPKα isoform (MAPK14: Invitrogen), are evaluated indirectly by determining the level of activation/phosphorylation of the down-stream molecule, MAPKAP-K2. The p38 MAPK&dlpha; protein (80 ng/mL, 2.5 uL) is mixed with the test compound (2.5 uL of either 4 ug/mL, 0.4 ug/mL, 0.04 ug/mL or 0.004 ug/mL) for 2 hr at RT. The mix solution (2.5 uL) of the p38&dlpha; inactive target MAPKAP-K2 (Invitrogen, 600 ng/mL) and FRET peptide (8 uM; a phosphorylation target for MAPKAP-K2) is then added and the kinase reaction is initiated by adding ATP (40 uM, 2.5 uL). The mixture is incubated for 1 hr at RT. Development reagent (protease, 5 uL) is added for 1 hr prior to detection in a fluorescence microplate reader (Varioskan Flash, ThermoFisher Scientific).",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)COC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,,,CHEMBL3886505,,2016.0,"{'bei': '9.48', 'le': '0.17', 'lle': '-1.00', 'sei': '5.13'}",CHEMBL3938312,,CHEMBL3938312,7.03,False,http://www.openphacts.org/units/Nanomolar,2860591,=,37,True,=,,IC50,nM,,94.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,94.0
